id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
122,0,14,1,600.0,UNSAT,2.1,48348,3390161,,7aa215eeae09bea1a96517c94eb2632b6de164ca1189ee850fd0899e7b660389,drat-trim,1.5,True,34.9,21:25:48,
130,0,14,1,600.0,UNSAT,0.8,17810,1391989,,008568975d6dddc4c627b0317ceb9b2605e97a546f94c8d55cf32f107af8feec,drat-trim,0.5,True,35.0,21:25:48,
131,0,14,1,600.0,UNSAT,0.7,16333,1294322,,5e39b707000e724cae6d598f18a1eacb24a15d5dbe4764948772df0ebea6d654,drat-trim,0.5,True,35.1,21:25:48,
129,0,14,1,600.0,UNSAT,1.2,29113,1949854,,e674ad2dd75f1d3544e4d92565d104c624ddf672af2ecccad1c8159f14f08b6c,drat-trim,0.8,True,35.4,21:25:49,
119,0,14,1,600.0,UNSAT,2.6,60682,3862036,,83fde3e82a1ee61c67b0862ff3d53183b0a7b08f412f2a27616da2158678c529,drat-trim,1.9,True,35.5,21:25:49,
126,0,14,1,600.0,UNSAT,1.9,44342,3052497,,9350ae9105513bf350c1535905f55b417fb1f011c782cf38775f3ca08a25172f,drat-trim,1.2,True,35.9,21:25:49,
128,0,14,1,600.0,UNSAT,1.7,39822,2587206,,0bf3fccaffca9aeb08676cd9d9533fcb43706a27cc965defb7dbf85789e4396f,drat-trim,1.0,True,36.0,21:25:49,
23,0,14,1,600.0,UNSAT,16.2,276059,20128386,,464398483698ec928c50a4d65d2250bcbb8c32feb0e81cca2555e1ee631186b1,drat-trim,14.4,True,36.1,21:25:49,
136,0,14,1,600.0,UNSAT,0.8,16611,1341238,,c17ec272cf3a1f028378ec8edf05925ba550f86e81178838fc9dcd7455dbf4c3,drat-trim,0.5,True,36.4,21:25:50,
137,0,14,1,600.0,UNSAT,0.6,13234,876271,,e1a7d221ac12511af1e4c4cb4524590523a32b6297f4d2b29307cb557ddf8815,drat-trim,0.4,True,36.4,21:25:50,
